Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;verificador
054-10-1217;B;Yangon;Socio;Masculino;Deportes y viajes;45.71;4;9.142;191.982;14/02/2019;20:37;Tarjeta de Crédito;182.84;4.761905;9.142;7.4;True
608-52-6446;A;Naypyitaw;Normal;Femenino;Accesorios electrónicos;99.55;10;49.775;1045.275;01/02/2019;11:40;Efectivo;995.5;4.761905;49.775;6.9;True
242-06-6381;B;Yangon;Normal;Femenino;Complementos de moda;93.69;1;4.6845;98.3745;23/01/2019;15:31;Efectivo;93.69;4.761905;4.6845;4.3;True
664-56-5765;B;Naypyitaw;Normal;Femenino;Complementos de moda;65.31;8;26.124;548.604;26/03/2019;16:28;Efectivo;522.48;4.761905;26.124;7.6;True
745-27-7007;A;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;65.82;2;6.582;138.22199999999998;05/01/2019;16:24;Tarjeta de Crédito;131.64;4.761905;6.582;8.2;True
027-74-2050;A;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;95.54;3;14.331;300.951;22/02/2019;11:38;Efectivo;286.62;4.761905;14.331;5.1;True
512-05-8065;B;Yangon;Socio;Masculino;Salud y belleza;35.89;2;3.589;75.369;29/01/2019;16:42;Tarjeta de Crédito;71.78;4.761905;3.589;6.3;True
086-53-1283;A;Naypyitaw;Socio;Femenino;Complementos de moda;66.35;4;13.27;278.67;24/03/2019;14:04;Efectivo;265.4;4.761905;13.27;6.9;True
162-40-8734;C;Naypyitaw;Normal;Femenino;Alimentos y bebidas;54.55;7;19.0925;400.9425;27/01/2019;14:53;Tarjeta de Crédito;381.85;4.761905;19.0925;4.4;True
704-35-3055;C;Naypyitaw;Socio;Femenino;Hogar y estilo de vida;64.08;10;32.04;672.8399999999999;12/01/2019;13:21;Billetera Electrónica;640.8;4.761905;32.04;6.2;True
717-61-8156;A;Mandalay;Socio;Masculino;Deportes y viajes;60.08;10;30.04;630.8399999999999;22/03/2019;13:01;Billetera Electrónica;600.8;4.761905;30.04;9.7;True
108-64-2535;C;Naypyitaw;Socio;Masculino;Accesorios electrónicos;27.38;5;6.845;143.745;16/03/2019;20:08;Billetera Electrónica;136.9;4.761905;6.845;4.5;True
014-41-0868;B;Mandalay;Normal;Femenino;Deportes y viajes;24.31;9;10.9395;229.7295;28/02/2019;18:51;Billetera Electrónica;218.79;4.761905;10.9395;5.9;True
756-75-5416;B;Yangon;Normal;Femenino;Complementos de moda;74.67;9;33.6015;705.6315;21/01/2019;19:24;Tarjeta de Crédito;672.03;4.761905;33.6015;7.5;True
453-18-6213;B;Mandalay;Normal;Masculino;Hogar y estilo de vida;79.74;1;3.987;83.72699999999999;14/03/2019;17:55;Efectivo;79.74;4.761905;3.987;6.0;True
701-24-4211;B;Naypyitaw;Socio;Masculino;Deportes y viajes;42.57;5;10.6425;223.4925;11/02/2019;13:58;Tarjeta de Crédito;212.85;4.761905;10.6425;5.1;True
805-82-3685;C;Naypyitaw;Normal;Masculino;Salud y belleza;27.73;10;13.865;291.165;22/03/2019;10:40;Efectivo;277.3;4.761905;13.865;8.2;True
347-44-2154;C;Mandalay;Normal;Masculino;Deportes y viajes;12.1;9;5.445;114.345;09/03/2019;16:10;Efectivo;108.9;4.761905;5.445;5.4;True
561-45-3412;A;Naypyitaw;Socio;Femenino;Complementos de moda;93.26;7;32.641;685.461;26/02/2019;18:23;Efectivo;652.82;4.761905;32.641;9.2;True
725-20-5545;C;Mandalay;Normal;Femenino;Salud y belleza;99.1;8;39.64;832.4399999999999;25/01/2019;12:42;Billetera Electrónica;792.8;4.761905;39.64;8.0;True
625-86-0211;A;Yangon;Normal;Femenino;Complementos de moda;34.84;7;12.194;256.074;22/01/2019;11:23;Efectivo;243.88;4.761905;12.194;6.7;True
245-34-2670;C;Mandalay;Normal;Masculino;Complementos de moda;21.08;1;1.054;22.134;05/02/2019;14:16;Billetera Electrónica;21.08;4.761905;1.054;8.5;True
206-86-4703;A;Naypyitaw;Socio;Masculino;Accesorios electrónicos;52.89;5;13.2225;277.6725;12/03/2019;15:59;Tarjeta de Crédito;264.45;4.761905;13.2225;9.7;True
383-67-4767;B;Mandalay;Normal;Femenino;Complementos de moda;42.57;4;8.514;178.794;02/03/2019;10:50;Billetera Electrónica;170.28;4.761905;8.514;8.7;True
442-26-1383;B;Yangon;Socio;Femenino;Hogar y estilo de vida;22.95;8;9.18;192.78;21/01/2019;14:13;Efectivo;183.6;4.761905;9.18;4.5;True
754-65-1311;B;Yangon;Socio;Femenino;Accesorios electrónicos;73.96;2;7.396;155.31599999999997;08/03/2019;12:09;Efectivo;147.92;4.761905;7.396;7.0;True
646-21-2781;C;Naypyitaw;Socio;Femenino;Deportes y viajes;82.04;1;4.102;86.14200000000001;12/01/2019;15:05;Efectivo;82.04;4.761905;4.102;7.3;True
463-11-0428;C;Yangon;Normal;Femenino;Accesorios electrónicos;54.73;10;27.365;574.665;14/01/2019;18:14;Tarjeta de Crédito;547.3;4.761905;27.365;7.1;True
514-41-7886;C;Mandalay;Normal;Femenino;Alimentos y bebidas;12.54;10;6.27;131.67;14/03/2019;11:23;Efectivo;125.4;4.761905;6.27;6.4;True
674-61-8853;A;Yangon;Normal;Masculino;Salud y belleza;53.65;3;8.0475;168.9975;15/02/2019;12:30;Efectivo;160.95;4.761905;8.0475;6.9;True
151-78-0448;C;Mandalay;Socio;Masculino;Deportes y viajes;77.47;3;11.6205;244.0305;25/02/2019;16:03;Tarjeta de Crédito;232.41;4.761905;11.6205;6.4;True
512-28-5408;B;Yangon;Socio;Masculino;Hogar y estilo de vida;11.85;7;4.1475;87.0975;07/01/2019;14:53;Billetera Electrónica;82.95;4.761905;4.1475;9.3;True
316-50-2464;B;Mandalay;Socio;Femenino;Alimentos y bebidas;19.7;1;0.985;20.685;14/03/2019;13:46;Billetera Electrónica;19.7;4.761905;0.985;7.5;True
536-81-2454;A;Mandalay;Normal;Masculino;Alimentos y bebidas;77.63;5;19.4075;407.5575;14/03/2019;20:35;Tarjeta de Crédito;388.15;4.761905;19.4075;6.7;True
734-48-8877;C;Yangon;Socio;Femenino;Accesorios electrónicos;22.93;7;8.0255;168.53549999999998;09/03/2019;14:19;Efectivo;160.51;4.761905;8.0255;8.6;True
530-15-1856;A;Naypyitaw;Normal;Femenino;Accesorios electrónicos;51.94;10;25.97;545.37;24/03/2019;18:37;Efectivo;519.4;4.761905;25.97;4.3;True
861-25-7754;C;Mandalay;Socio;Femenino;Accesorios electrónicos;63.15;8;25.26;530.46;05/02/2019;20:48;Billetera Electrónica;505.2;4.761905;25.26;4.7;True
383-26-2606;C;Mandalay;Normal;Masculino;Accesorios electrónicos;76.9;1;3.845;80.745;12/03/2019;15:06;Efectivo;76.9;4.761905;3.845;5.6;True
763-40-0234;A;Mandalay;Normal;Femenino;Accesorios electrónicos;32.25;2;3.225;67.725;31/01/2019;12:46;Tarjeta de Crédito;64.5;4.761905;3.225;5.5;True
452-72-4083;A;Mandalay;Normal;Masculino;Hogar y estilo de vida;51.34;1;2.567;53.907;16/01/2019;10:00;Efectivo;51.34;4.761905;2.567;8.0;True
224-63-3607;C;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;98.09;7;34.3315;720.9615;25/01/2019;13:22;Efectivo;686.63;4.761905;34.3315;4.4;True
205-80-4040;B;Mandalay;Normal;Masculino;Alimentos y bebidas;96.11;6;28.833;605.4929999999999;09/03/2019;16:36;Billetera Electrónica;576.66;4.761905;28.833;4.0;True
083-81-6667;A;Yangon;Socio;Femenino;Hogar y estilo de vida;44.65;9;20.0925;421.9425;23/02/2019;18:37;Tarjeta de Crédito;401.85;4.761905;20.0925;6.3;True
811-23-2132;B;Naypyitaw;Normal;Femenino;Complementos de moda;17.87;8;7.148;150.108;03/02/2019;19:51;Efectivo;142.96;4.761905;7.148;5.2;True
547-78-4131;B;Yangon;Normal;Masculino;Deportes y viajes;12.34;6;3.702;77.74199999999999;23/02/2019;15:47;Tarjeta de Crédito;74.03999999999999;4.761905;3.702;6.4;True
157-66-2748;B;Naypyitaw;Socio;Masculino;Deportes y viajes;14.82;5;3.705;77.80499999999999;06/02/2019;15:10;Billetera Electrónica;74.1;4.761905;3.705;4.6;True
373-26-8076;B;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;44.22;7;15.477;325.01699999999994;22/03/2019;16:33;Efectivo;309.54;4.761905;15.477;6.0;True
032-44-6788;C;Mandalay;Socio;Masculino;Complementos de moda;35.47;5;8.8675;186.2175;11/01/2019;20:21;Billetera Electrónica;177.35;4.761905;8.8675;4.0;True
625-72-7244;A;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;48.62;2;4.862;102.102;22/02/2019;17:38;Tarjeta de Crédito;97.24;4.761905;4.862;5.1;True
375-25-2516;C;Yangon;Socio;Femenino;Accesorios electrónicos;73.22;7;25.627;538.1669999999999;22/02/2019;16:10;Efectivo;512.54;4.761905;25.627;7.0;True
008-13-8546;C;Mandalay;Normal;Masculino;Hogar y estilo de vida;49.01;3;7.3515;154.3815;23/01/2019;13:24;Efectivo;147.03;4.761905;7.3515;9.3;True
022-08-4530;C;Naypyitaw;Normal;Femenino;Complementos de moda;46.47;7;16.2645;341.5545;10/03/2019;17:16;Billetera Electrónica;325.29;4.761905;16.2645;4.1;True
261-85-4218;B;Yangon;Socio;Femenino;Alimentos y bebidas;73.05;9;32.8725;690.3225;20/01/2019;18:30;Efectivo;657.4499999999999;4.761905;32.8725;6.0;True
648-36-6150;C;Yangon;Normal;Masculino;Hogar y estilo de vida;60.08;10;30.04;630.8399999999999;03/03/2019;15:25;Billetera Electrónica;600.8;4.761905;30.04;7.3;True
703-88-4572;A;Naypyitaw;Socio;Femenino;Alimentos y bebidas;96.16;2;9.616;201.936;30/03/2019;15:51;Billetera Electrónica;192.32;4.761905;9.616;7.2;True
473-45-1364;C;Naypyitaw;Socio;Femenino;Alimentos y bebidas;35.89;10;17.945;376.845;05/03/2019;13:02;Tarjeta de Crédito;358.9;4.761905;17.945;8.5;True
825-60-2652;B;Naypyitaw;Socio;Masculino;Complementos de moda;20.18;3;3.027;63.567;16/03/2019;15:42;Billetera Electrónica;60.54;4.761905;3.027;7.3;True
513-84-8771;C;Naypyitaw;Normal;Masculino;Deportes y viajes;60.08;9;27.036;567.7560000000001;06/03/2019;16:54;Efectivo;540.72;4.761905;27.036;5.9;True
454-46-4388;C;Naypyitaw;Socio;Femenino;Salud y belleza;62.0;1;3.1;65.1;09/01/2019;10:23;Billetera Electrónica;62.0;4.761905;3.1;4.2;True
704-40-5456;A;Naypyitaw;Socio;Masculino;Complementos de moda;89.8;6;26.94;565.74;12/02/2019;19:48;Efectivo;538.8;4.761905;26.94;5.1;True
605-75-0507;B;Mandalay;Socio;Femenino;Deportes y viajes;99.3;10;49.65;1042.65;07/02/2019;17:37;Efectivo;993.0;4.761905;49.65;7.4;True
162-71-4706;C;Yangon;Socio;Masculino;Salud y belleza;73.47;6;22.041;462.861;23/03/2019;19:06;Tarjeta de Crédito;440.82;4.761905;22.041;4.1;True
545-80-2675;B;Naypyitaw;Normal;Femenino;Accesorios electrónicos;14.82;8;5.928;124.488;25/03/2019;20:38;Efectivo;118.56;4.761905;5.928;5.4;True
063-08-0037;C;Yangon;Normal;Masculino;Complementos de moda;38.54;8;15.416;323.736;03/02/2019;10:55;Tarjeta de Crédito;308.32;4.761905;15.416;4.4;True
421-10-4025;B;Yangon;Socio;Masculino;Accesorios electrónicos;61.77;2;6.177;129.717;02/02/2019;19:40;Billetera Electrónica;123.54;4.761905;6.177;9.0;True
463-15-5577;B;Yangon;Socio;Femenino;Deportes y viajes;71.38;3;10.707;224.847;12/01/2019;17:27;Efectivo;214.14;4.761905;10.707;6.0;True
853-68-0370;A;Yangon;Socio;Femenino;Complementos de moda;15.87;10;7.935;166.635;14/01/2019;20:26;Tarjeta de Crédito;158.7;4.761905;7.935;6.4;True
242-66-0048;B;Yangon;Normal;Masculino;Hogar y estilo de vida;75.66;1;3.783;79.443;21/01/2019;17:15;Efectivo;75.66;4.761905;3.783;6.8;True
581-42-5147;A;Naypyitaw;Normal;Masculino;Salud y belleza;51.92;2;5.192;109.032;09/03/2019;11:42;Tarjeta de Crédito;103.84;4.761905;5.192;7.2;True
232-68-8885;A;Mandalay;Socio;Masculino;Deportes y viajes;79.39;7;27.7865;583.5165000000001;26/01/2019;10:17;Efectivo;555.73;4.761905;27.7865;8.4;True
701-18-5501;B;Yangon;Socio;Masculino;Deportes y viajes;55.87;6;16.761;351.981;30/01/2019;15:18;Billetera Electrónica;335.22;4.761905;16.761;6.5;True
608-21-6415;A;Mandalay;Socio;Masculino;Alimentos y bebidas;47.71;1;2.3855;50.0955;14/02/2019;14:28;Tarjeta de Crédito;47.71;4.761905;2.3855;5.1;True
103-28-5132;B;Yangon;Socio;Femenino;Complementos de moda;72.88;4;14.576;306.096;20/03/2019;19:44;Efectivo;291.52;4.761905;14.576;7.7;True
226-45-4702;A;Naypyitaw;Normal;Femenino;Alimentos y bebidas;73.97;4;14.794;310.674;04/03/2019;11:55;Billetera Electrónica;295.88;4.761905;14.794;4.9;True
017-47-6504;C;Naypyitaw;Socio;Femenino;Deportes y viajes;85.72;3;12.858;270.018;09/01/2019;16:31;Efectivo;257.16;4.761905;12.858;7.0;True
125-54-5807;C;Mandalay;Normal;Masculino;Salud y belleza;69.37;5;17.3425;364.1925;06/02/2019;13:51;Efectivo;346.85;4.761905;17.3425;9.8;True
762-45-7526;B;Yangon;Socio;Femenino;Accesorios electrónicos;28.32;1;1.416;29.736;20/01/2019;19:48;Tarjeta de Crédito;28.32;4.761905;1.416;8.7;True
583-25-5267;C;Naypyitaw;Socio;Masculino;Deportes y viajes;56.69;4;11.338;238.098;19/03/2019;10:43;Efectivo;226.76;4.761905;11.338;4.6;True
584-76-4637;C;Mandalay;Normal;Femenino;Deportes y viajes;47.67;10;23.835;500.535;24/02/2019;17:46;Tarjeta de Crédito;476.7000000000001;4.761905;23.835;8.5;True
827-82-2664;A;Yangon;Socio;Femenino;Salud y belleza;33.33;10;16.665;349.965;27/03/2019;13:57;Efectivo;333.29999999999995;4.761905;16.665;9.5;True
712-62-6727;C;Naypyitaw;Socio;Femenino;Deportes y viajes;51.52;3;7.728;162.288;06/01/2019;10:28;Billetera Electrónica;154.56;4.761905;7.728;8.9;True
400-15-2730;B;Mandalay;Normal;Femenino;Accesorios electrónicos;55.57;5;13.8925;291.7425;30/01/2019;16:45;Tarjeta de Crédito;277.85;4.761905;13.8925;4.3;True
476-53-7236;C;Naypyitaw;Socio;Masculino;Deportes y viajes;14.62;3;2.193;46.053;14/02/2019;10:11;Tarjeta de Crédito;43.86;4.761905;2.193;9.1;True
655-12-5743;A;Naypyitaw;Socio;Masculino;Deportes y viajes;65.18;10;32.59;684.3900000000001;27/01/2019;13:01;Tarjeta de Crédito;651.8000000000001;4.761905;32.59;6.2;True
808-42-5512;C;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;64.27;7;22.4945;472.3845;20/02/2019;19:07;Efectivo;449.89;4.761905;22.4945;7.3;True
328-00-2517;C;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;78.13;8;31.252;656.2919999999999;29/03/2019;19:00;Tarjeta de Crédito;625.04;4.761905;31.252;8.9;True
518-45-6768;A;Yangon;Normal;Femenino;Complementos de moda;58.26;4;11.652;244.692;28/02/2019;14:00;Efectivo;233.04;4.761905;11.652;8.4;True
676-10-2887;B;Naypyitaw;Normal;Masculino;Deportes y viajes;65.94;2;6.594;138.474;02/03/2019;15:48;Billetera Electrónica;131.88;4.761905;6.594;7.5;True
742-06-4040;B;Naypyitaw;Normal;Masculino;Alimentos y bebidas;73.56;6;22.068;463.428;14/01/2019;11:42;Billetera Electrónica;441.36;4.761905;22.068;7.0;True
453-34-6275;C;Mandalay;Normal;Femenino;Salud y belleza;89.8;2;8.98;188.58;01/03/2019;11:51;Efectivo;179.6;4.761905;8.98;9.3;True
538-21-8853;A;Naypyitaw;Socio;Femenino;Salud y belleza;58.91;4;11.782;247.422;30/03/2019;18:43;Efectivo;235.64;4.761905;11.782;9.2;True
756-41-2222;A;Mandalay;Normal;Femenino;Complementos de moda;62.87;5;15.7175;330.06749999999994;11/03/2019;16:28;Billetera Electrónica;314.35;4.761905;15.7175;6.0;True
641-32-4687;C;Yangon;Socio;Masculino;Complementos de moda;67.1;7;23.485;493.185;10/02/2019;16:52;Efectivo;469.69999999999993;4.761905;23.485;5.5;True
484-04-2231;C;Yangon;Normal;Femenino;Hogar y estilo de vida;21.48;8;8.592;180.432;20/03/2019;14:40;Billetera Electrónica;171.84;4.761905;8.592;4.3;True
401-37-6710;A;Naypyitaw;Normal;Femenino;Hogar y estilo de vida;37.55;4;7.51;157.70999999999998;05/02/2019;12:55;Efectivo;150.2;4.761905;7.51;6.2;True
778-41-8680;B;Yangon;Socio;Masculino;Salud y belleza;79.74;9;35.883;753.543;31/01/2019;13:05;Efectivo;717.66;4.761905;35.883;7.6;True
202-01-3518;B;Mandalay;Normal;Masculino;Accesorios electrónicos;42.97;6;12.891;270.711;19/03/2019;10:39;Billetera Electrónica;257.82;4.761905;12.891;8.4;True
770-70-7650;C;Yangon;Socio;Masculino;Accesorios electrónicos;72.35;6;21.705;455.805;10/03/2019;18:37;Billetera Electrónica;434.1;4.761905;21.705;4.9;True
380-47-5276;A;Naypyitaw;Normal;Femenino;Alimentos y bebidas;90.22;9;40.599;852.5790000000001;30/03/2019;15:36;Tarjeta de Crédito;811.98;4.761905;40.599;7.3;True
835-75-7420;C;Mandalay;Normal;Femenino;Alimentos y bebidas;19.66;3;2.949;61.929;19/01/2019;18:45;Billetera Electrónica;58.98;4.761905;2.949;6.6;True
766-30-1236;C;Mandalay;Normal;Femenino;Salud y belleza;95.58;5;23.895;501.795;06/01/2019;15:24;Efectivo;477.9;4.761905;23.895;9.5;True
402-87-7671;A;Naypyitaw;Normal;Femenino;Complementos de moda;20.97;1;1.0485;22.0185;03/03/2019;15:55;Tarjeta de Crédito;20.97;4.761905;1.0485;5.3;True
377-21-1342;C;Naypyitaw;Socio;Masculino;Complementos de moda;46.53;1;2.3265;48.8565;01/03/2019;20:03;Efectivo;46.53;4.761905;2.3265;5.9;True
540-34-1573;C;Yangon;Socio;Masculino;Hogar y estilo de vida;64.99;9;29.2455;614.1555;22/02/2019;13:22;Efectivo;584.91;4.761905;29.2455;5.9;True
015-17-1745;C;Yangon;Normal;Masculino;Accesorios electrónicos;55.61;3;8.3415;175.17149999999998;19/01/2019;13:30;Tarjeta de Crédito;166.82999999999998;4.761905;8.3415;9.4;True
775-66-3057;B;Naypyitaw;Normal;Masculino;Hogar y estilo de vida;95.64;5;23.91;502.11;26/01/2019;14:22;Tarjeta de Crédito;478.2;4.761905;23.91;8.6;True
504-16-6805;B;Naypyitaw;Socio;Femenino;Salud y belleza;35.68;1;1.784;37.464;12/01/2019;19:28;Billetera Electrónica;35.68;4.761905;1.784;7.1;True
360-75-5873;B;Mandalay;Socio;Femenino;Deportes y viajes;17.63;6;5.289;111.069;06/02/2019;15:28;Tarjeta de Crédito;105.78;4.761905;5.289;8.0;True
012-14-0518;A;Naypyitaw;Socio;Masculino;Hogar y estilo de vida;24.74;10;12.37;259.77;26/01/2019;10:18;Tarjeta de Crédito;247.4;4.761905;12.37;5.3;True
350-45-8432;C;Naypyitaw;Normal;Femenino;Alimentos y bebidas;89.48;3;13.422;281.862;25/02/2019;20:34;Tarjeta de Crédito;268.44;4.761905;13.422;8.7;True
352-67-8460;A;Mandalay;Socio;Masculino;Alimentos y bebidas;83.34;7;29.169;612.549;18/02/2019;19:01;Efectivo;583.38;4.761905;29.169;9.2;True
660-62-3148;B;Naypyitaw;Socio;Masculino;Complementos de moda;71.46;4;14.292;300.13199999999995;10/01/2019;10:06;Tarjeta de Crédito;285.84;4.761905;14.292;5.7;True
813-23-8084;B;Naypyitaw;Socio;Masculino;Complementos de moda;73.26;2;7.326;153.846;27/02/2019;13:24;Efectivo;146.52;4.761905;7.326;8.4;True
635-16-3888;A;Yangon;Socio;Femenino;Salud y belleza;41.5;5;10.375;217.875;16/02/2019;19:01;Tarjeta de Crédito;207.5;4.761905;10.375;9.8;True
075-26-2477;A;Naypyitaw;Socio;Masculino;Salud y belleza;87.91;7;30.7685;646.1385;14/01/2019;11:12;Billetera Electrónica;615.37;4.761905;30.7685;4.9;True
224-24-4364;B;Yangon;Socio;Femenino;Salud y belleza;99.7;10;49.85;1046.85;15/01/2019;10:00;Efectivo;997.0;4.761905;49.85;4.1;True
646-02-7058;B;Naypyitaw;Normal;Femenino;Deportes y viajes;37.15;7;13.0025;273.0525;26/01/2019;10:36;Efectivo;260.05;4.761905;13.0025;7.2;True
587-12-6355;B;Yangon;Normal;Masculino;Accesorios electrónicos;34.56;8;13.824;290.30400000000003;19/03/2019;10:18;Tarjeta de Crédito;276.48;4.761905;13.824;4.2;True
003-82-4871;A;Mandalay;Socio;Femenino;Accesorios electrónicos;69.58;2;6.958;146.118;07/02/2019;19:38;Efectivo;139.16;4.761905;6.958;8.2;True
666-46-8312;B;Mandalay;Normal;Femenino;Alimentos y bebidas;10.75;1;0.5375;11.2875;27/01/2019;16:55;Billetera Electrónica;10.75;4.761905;0.5375;6.9;True
755-81-2452;B;Naypyitaw;Socio;Masculino;Alimentos y bebidas;83.66;3;12.549;263.529;19/01/2019;18:37;Efectivo;250.98;4.761905;12.549;5.4;True
252-40-3426;C;Mandalay;Socio;Femenino;Deportes y viajes;32.62;3;4.893;102.753;30/01/2019;13:30;Billetera Electrónica;97.86;4.761905;4.893;6.8;True
834-71-4751;B;Mandalay;Socio;Femenino;Hogar y estilo de vida;87.16;5;21.79;457.59;21/03/2019;20:18;Billetera Electrónica;435.8;4.761905;21.79;6.5;True
728-51-8586;C;Naypyitaw;Normal;Femenino;Deportes y viajes;96.7;1;4.835;101.535;15/01/2019;19:44;Tarjeta de Crédito;96.7;4.761905;4.835;8.9;True
655-67-1474;B;Mandalay;Normal;Masculino;Alimentos y bebidas;33.84;8;13.536;284.25600000000003;19/01/2019;18:45;Efectivo;270.72;4.761905;13.536;4.3;True
122-63-8364;A;Mandalay;Normal;Masculino;Complementos de moda;12.05;5;3.0125;63.2625;07/02/2019;18:53;Tarjeta de Crédito;60.25;4.761905;3.0125;9.4;True
053-50-3721;B;Mandalay;Normal;Femenino;Hogar y estilo de vida;44.22;2;4.422;92.862;19/03/2019;13:49;Billetera Electrónica;88.44;4.761905;4.422;6.6;True
115-04-0324;C;Naypyitaw;Normal;Masculino;Deportes y viajes;87.45;7;30.6075;642.7574999999999;16/03/2019;11:01;Tarjeta de Crédito;612.15;4.761905;30.6075;5.4;True
632-36-4240;B;Yangon;Normal;Femenino;Hogar y estilo de vida;41.24;10;20.62;433.02;06/02/2019;11:46;Tarjeta de Crédito;412.4;4.761905;20.62;5.5;True
640-11-6323;A;Yangon;Normal;Femenino;Alimentos y bebidas;55.81;3;8.3715;175.8015;13/02/2019;16:34;Tarjeta de Crédito;167.43;4.761905;8.3715;5.8;True
261-35-2254;C;Yangon;Socio;Masculino;Salud y belleza;60.18;1;3.009;63.189;15/01/2019;14:19;Billetera Electrónica;60.18;4.761905;3.009;5.1;True
550-45-1516;B;Yangon;Normal;Masculino;Complementos de moda;31.67;8;12.668;266.028;09/02/2019;16:35;Billetera Electrónica;253.36;4.761905;12.668;9.0;True
133-65-0548;C;Mandalay;Socio;Femenino;Salud y belleza;15.81;5;3.9525;83.0025;28/03/2019;12:45;Billetera Electrónica;79.05;4.761905;3.9525;6.3;True
887-38-4467;B;Yangon;Normal;Masculino;Deportes y viajes;46.33;5;11.5825;243.2325;15/01/2019;10:46;Efectivo;231.65;4.761905;11.5825;4.1;True
486-62-6076;C;Naypyitaw;Socio;Masculino;Accesorios electrónicos;72.2;10;36.1;758.1;26/02/2019;15:42;Billetera Electrónica;722.0;4.761905;36.1;9.5;True
607-06-4016;A;Yangon;Normal;Masculino;Deportes y viajes;21.9;4;4.38;91.98;16/01/2019;18:36;Efectivo;87.6;4.761905;4.38;6.5;True
022-57-0316;A;Naypyitaw;Normal;Femenino;Complementos de moda;59.86;5;14.965;314.265;27/03/2019;18:07;Efectivo;299.3;4.761905;14.965;4.7;True
726-73-1355;A;Naypyitaw;Socio;Femenino;Alimentos y bebidas;15.62;4;3.124;65.604;09/03/2019;16:52;Tarjeta de Crédito;62.48;4.761905;3.124;5.5;True
571-74-8384;C;Naypyitaw;Socio;Masculino;Accesorios electrónicos;34.42;5;8.605;180.705;09/01/2019;10:11;Billetera Electrónica;172.10000000000002;4.761905;8.605;7.2;True
147-51-5462;A;Naypyitaw;Socio;Femenino;Complementos de moda;48.5;9;21.825;458.325;17/03/2019;10:01;Billetera Electrónica;436.5;4.761905;21.825;5.6;True
621-18-4355;A;Mandalay;Socio;Masculino;Complementos de moda;68.71;10;34.355;721.4549999999999;03/02/2019;10:44;Tarjeta de Crédito;687.0999999999999;4.761905;34.355;4.2;True
347-33-8333;C;Naypyitaw;Normal;Masculino;Deportes y viajes;87.87;4;17.574;369.054;17/01/2019;12:20;Efectivo;351.48;4.761905;17.574;6.5;True
670-45-5141;A;Yangon;Socio;Masculino;Accesorios electrónicos;83.34;1;4.167;87.507;03/03/2019;17:13;Tarjeta de Crédito;83.34;4.761905;4.167;7.7;True
768-62-8017;A;Naypyitaw;Normal;Femenino;Complementos de moda;38.72;8;15.488;325.248;04/02/2019;14:08;Billetera Electrónica;309.76;4.761905;15.488;6.2;True
