Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
835-86-8748;C;Yangon;Member;Male;Home and lifestyle;91.35;2;9.135;191.83499999999998;2/22/2019;18:43;Ewallet;182.7;4.761905;9.135;8.9
005-63-3226;C;Naypyitaw;Member;Female;Health and beauty;37.06;1;1.853;38.913000000000004;3/3/2019;14:24;Credit card;37.06;4.761905;1.853;5.2
738-72-1642;B;Yangon;Member;Male;Food and beverages;77.04;1;3.852;80.89200000000001;1/12/2019;14:19;Ewallet;77.04;4.761905;3.852;4.8
125-68-3616;A;Mandalay;Member;Female;Fashion accessories;46.61;1;2.3305;48.9405;2/8/2019;19:09;Credit card;46.61;4.761905;2.3305;8.0
422-85-0657;C;Naypyitaw;Normal;Male;Electronic accessories;71.63;1;3.5815;75.2115;1/27/2019;19:50;Ewallet;71.63;4.761905;3.5815;4.7
713-04-5747;A;Yangon;Member;Female;Fashion accessories;45.79;1;2.2895;48.079499999999996;3/27/2019;13:12;Credit card;45.79;4.761905;2.2895;5.5
481-04-0325;A;Mandalay;Member;Male;Home and lifestyle;26.43;2;2.643;55.503;2/22/2019;17:03;Ewallet;52.86;4.761905;2.643;9.1
052-10-0657;C;Naypyitaw;Member;Female;Home and lifestyle;49.33;2;4.933;103.59299999999999;1/12/2019;10:18;Ewallet;98.66;4.761905;4.933;6.6
146-46-8555;A;Naypyitaw;Normal;Male;Health and beauty;40.35;6;12.105;254.205;1/14/2019;17:43;Credit card;242.10000000000002;4.761905;12.105;5.0
030-14-8476;A;Mandalay;Normal;Male;Electronic accessories;71.77;3;10.7655;226.0755;3/1/2019;13:01;Ewallet;215.31;4.761905;10.7655;8.1
177-53-3811;B;Mandalay;Member;Female;Home and lifestyle;58.26;2;5.826;122.34599999999999;2/5/2019;16:52;Credit card;116.52;4.761905;5.826;7.1
567-17-4156;A;Naypyitaw;Member;Male;Fashion accessories;63.91;4;12.782;268.42199999999997;3/30/2019;14:45;Credit card;255.64;4.761905;12.782;4.8
037-48-3311;A;Naypyitaw;Member;Female;Food and beverages;71.92;8;28.768;604.128;2/23/2019;19:09;Ewallet;575.36;4.761905;28.768;7.2
511-33-4013;A;Mandalay;Member;Male;Electronic accessories;28.96;2;2.896;60.816;2/7/2019;12:07;Cash;57.92;4.761905;2.896;9.0
184-38-7076;C;Naypyitaw;Normal;Male;Sports and travel;84.05;10;42.025;882.525;2/8/2019;15:10;Credit card;840.5;4.761905;42.025;6.8
823-20-6435;C;Yangon;Member;Female;Electronic accessories;55.87;1;2.7935;58.6635;2/23/2019;10:25;Cash;55.87;4.761905;2.7935;7.8
033-35-1713;C;Yangon;Normal;Male;Sports and travel;47.67;6;14.301;300.32099999999997;3/8/2019;20:30;Credit card;286.02;4.761905;14.301;4.5
061-78-1433;B;Naypyitaw;Normal;Female;Home and lifestyle;55.67;4;11.134;233.81400000000002;1/10/2019;12:43;Cash;222.68;4.761905;11.134;9.1
566-26-6172;B;Mandalay;Member;Male;Health and beauty;69.37;8;27.748;582.7080000000001;2/28/2019;18:19;Cash;554.96;4.761905;27.748;7.9
547-47-4603;A;Naypyitaw;Normal;Female;Health and beauty;66.47;1;3.3235;69.7935;2/19/2019;14:26;Ewallet;66.47;4.761905;3.3235;9.3
171-60-4165;C;Mandalay;Member;Female;Sports and travel;10.99;4;2.198;46.158;1/16/2019;20:54;Ewallet;43.96;4.761905;2.198;4.1
326-82-6808;A;Mandalay;Member;Female;Sports and travel;91.3;1;4.565;95.865;3/7/2019;10:23;Cash;91.3;4.761905;4.565;8.8
252-34-6835;B;Naypyitaw;Member;Female;Sports and travel;27.02;9;12.159;255.339;3/7/2019;19:30;Ewallet;243.18;4.761905;12.159;9.9
367-52-8507;A;Naypyitaw;Member;Female;Food and beverages;11.85;10;5.925;124.425;1/25/2019;10:48;Cash;118.5;4.761905;5.925;5.7
357-54-2803;A;Mandalay;Member;Male;Electronic accessories;75.88;7;26.558;557.718;3/9/2019;20:01;Ewallet;531.16;4.761905;26.558;8.1
508-76-3053;A;Mandalay;Normal;Male;Food and beverages;70.99;9;31.9455;670.8555;2/13/2019;11:44;Cash;638.91;4.761905;31.9455;6.8
850-77-8580;A;Mandalay;Member;Male;Sports and travel;76.06;8;30.424;638.904;3/1/2019;12:45;Ewallet;608.48;4.761905;30.424;5.6
351-55-2051;C;Naypyitaw;Member;Female;Fashion accessories;92.98;7;32.543;683.403;1/13/2019;12:52;Cash;650.86;4.761905;32.543;9.7
306-71-1641;B;Yangon;Normal;Male;Home and lifestyle;77.93;3;11.6895;245.47950000000003;1/20/2019;15:48;Credit card;233.79000000000002;4.761905;11.6895;5.7
252-03-6637;C;Yangon;Member;Female;Electronic accessories;89.48;8;35.792;751.6320000000001;2/23/2019;19:51;Credit card;715.84;4.761905;35.792;8.3
024-87-6158;A;Yangon;Normal;Male;Electronic accessories;90.7;4;18.14;380.94;3/2/2019;14:42;Credit card;362.8;4.761905;18.14;6.2
583-55-6718;C;Naypyitaw;Member;Female;Home and lifestyle;14.39;10;7.195;151.095;1/7/2019;19:38;Ewallet;143.9;4.761905;7.195;7.8
633-45-8875;B;Mandalay;Member;Male;Food and beverages;47.63;10;23.815;500.115;2/7/2019;17:11;Ewallet;476.3;4.761905;23.815;7.3
361-38-6627;C;Yangon;Member;Male;Home and lifestyle;94.87;10;47.435;996.135;1/26/2019;19:14;Ewallet;948.7;4.761905;47.435;7.4
186-67-0445;B;Yangon;Normal;Female;Fashion accessories;27.0;2;2.7;56.7;1/3/2019;10:23;Cash;54.0;4.761905;2.7;8.5
464-27-6804;C;Naypyitaw;Normal;Female;Health and beauty;28.96;6;8.688;182.44799999999998;1/25/2019;15:56;Cash;173.76;4.761905;8.688;8.2
557-71-1803;C;Naypyitaw;Normal;Male;Health and beauty;81.68;6;24.504;514.5840000000001;3/7/2019;20:04;Cash;490.08000000000004;4.761905;24.504;5.7
703-81-7347;B;Mandalay;Member;Female;Health and beauty;57.27;2;5.727;120.26700000000001;3/8/2019;18:24;Cash;114.54;4.761905;5.727;4.1
421-46-3401;A;Yangon;Member;Female;Food and beverages;95.44;8;38.176;801.696;2/6/2019;18:38;Ewallet;763.52;4.761905;38.176;8.4
072-13-7568;A;Yangon;Member;Female;Sports and travel;91.61;6;27.483;577.1429999999999;1/10/2019;15:29;Ewallet;549.66;4.761905;27.483;8.7
211-30-5286;C;Yangon;Member;Female;Food and beverages;16.67;4;3.334;70.01400000000001;2/7/2019;14:31;Cash;66.68;4.761905;3.334;4.7
375-77-4374;C;Mandalay;Member;Female;Health and beauty;26.48;5;6.62;139.02;2/22/2019;10:33;Credit card;132.4;4.761905;6.62;7.0
586-31-1186;C;Yangon;Member;Male;Health and beauty;31.77;9;14.2965;300.2265;1/29/2019;17:03;Cash;285.93;4.761905;14.2965;9.0
356-65-4035;C;Mandalay;Member;Female;Health and beauty;56.47;1;2.8235;59.2935;1/9/2019;12:04;Cash;56.47;4.761905;2.8235;5.5
382-67-3551;A;Naypyitaw;Normal;Female;Fashion accessories;86.13;9;38.7585;813.9285;3/16/2019;10:37;Cash;775.17;4.761905;38.7585;5.5
058-02-8324;B;Naypyitaw;Member;Male;Fashion accessories;16.37;5;4.0925;85.94250000000001;2/2/2019;18:09;Credit card;81.85000000000001;4.761905;4.0925;7.7
101-73-3057;B;Yangon;Member;Female;Electronic accessories;54.73;5;13.6825;287.3325;2/24/2019;19:31;Ewallet;273.65;4.761905;13.6825;8.2
141-77-3845;B;Naypyitaw;Normal;Male;Sports and travel;47.27;1;2.3635;49.633500000000005;1/8/2019;16:40;Cash;47.27;4.761905;2.3635;8.8
771-55-2325;C;Yangon;Member;Male;Food and beverages;62.62;6;18.786;394.506;3/19/2019;15:10;Cash;375.71999999999997;4.761905;18.786;6.0
513-17-8110;A;Naypyitaw;Normal;Female;Food and beverages;34.7;3;5.205;109.305;2/13/2019;10:23;Ewallet;104.10000000000001;4.761905;5.205;7.0
510-02-2764;A;Mandalay;Normal;Female;Electronic accessories;21.58;10;10.79;226.58999999999997;2/7/2019;19:48;Ewallet;215.79999999999998;4.761905;10.79;8.8
063-06-6663;B;Yangon;Member;Male;Food and beverages;12.1;10;6.05;127.05;1/23/2019;17:11;Credit card;121.0;4.761905;6.05;6.1
786-20-0663;B;Naypyitaw;Member;Female;Fashion accessories;12.73;4;2.546;53.466;2/9/2019;14:53;Credit card;50.92;4.761905;2.546;7.2
178-63-7882;C;Naypyitaw;Normal;Female;Home and lifestyle;91.41;3;13.7115;287.9415;2/8/2019;19:17;Ewallet;274.23;4.761905;13.7115;7.0
557-32-1148;B;Mandalay;Member;Male;Sports and travel;75.82;7;26.537;557.277;1/24/2019;13:42;Cash;530.74;4.761905;26.537;5.5
055-18-0040;A;Mandalay;Member;Male;Home and lifestyle;46.77;8;18.708;392.86800000000005;2/26/2019;15:53;Credit card;374.16;4.761905;18.708;8.0
006-43-4173;A;Yangon;Normal;Male;Fashion accessories;58.91;3;8.8365;185.5665;3/4/2019;18:03;Cash;176.73;4.761905;8.8365;8.7
503-30-6201;C;Yangon;Normal;Male;Home and lifestyle;90.02;2;9.002;189.042;1/17/2019;13:45;Credit card;180.04;4.761905;9.002;7.6
565-26-3183;A;Mandalay;Normal;Female;Health and beauty;35.49;10;17.745;372.64500000000004;3/18/2019;16:43;Ewallet;354.90000000000003;4.761905;17.745;5.5
853-57-0544;C;Mandalay;Normal;Female;Fashion accessories;83.06;1;4.153;87.21300000000001;2/12/2019;11:10;Credit card;83.06;4.761905;4.153;8.2
436-37-5526;A;Mandalay;Normal;Male;Electronic accessories;21.54;4;4.308;90.46799999999999;1/25/2019;16:23;Ewallet;86.16;4.761905;4.308;8.1
307-64-7153;A;Yangon;Normal;Female;Home and lifestyle;92.49;9;41.6205;874.0305;1/25/2019;14:33;Cash;832.41;4.761905;41.6205;5.9
407-21-2628;A;Yangon;Normal;Female;Food and beverages;18.22;6;5.466;114.78599999999999;2/21/2019;11:03;Credit card;109.32;4.761905;5.466;9.3
475-00-2724;B;Naypyitaw;Normal;Male;Electronic accessories;43.7;2;4.37;91.77000000000001;2/27/2019;13:59;Ewallet;87.4;4.761905;4.37;9.3
720-88-1764;A;Naypyitaw;Member;Female;Food and beverages;48.61;8;19.444;408.324;3/2/2019;10:17;Credit card;388.88;4.761905;19.444;6.0
145-17-1153;C;Naypyitaw;Normal;Female;Fashion accessories;73.28;2;7.328;153.888;2/24/2019;13:22;Credit card;146.56;4.761905;7.328;6.4
603-10-0265;B;Naypyitaw;Member;Male;Sports and travel;37.32;10;18.66;391.86;3/9/2019;15:28;Ewallet;373.2;4.761905;18.66;8.4
365-45-3481;C;Naypyitaw;Normal;Male;Food and beverages;96.11;2;9.611;201.831;1/10/2019;16:23;Cash;192.22;4.761905;9.611;8.3
656-33-1010;B;Naypyitaw;Member;Female;Health and beauty;33.98;4;6.796;142.71599999999998;2/2/2019;16:46;Ewallet;135.92;4.761905;6.796;6.0
124-68-6687;C;Naypyitaw;Member;Male;Food and beverages;87.45;3;13.1175;275.46750000000003;2/15/2019;10:50;Credit card;262.35;4.761905;13.1175;5.0
077-54-3826;C;Mandalay;Normal;Male;Health and beauty;10.75;1;0.5375;11.2875;3/7/2019;15:53;Ewallet;10.75;4.761905;0.5375;5.5
174-57-6865;C;Naypyitaw;Member;Male;Fashion accessories;34.21;9;15.3945;323.2845;1/27/2019;18:22;Credit card;307.89;4.761905;15.3945;5.8
806-82-7222;C;Yangon;Normal;Female;Electronic accessories;86.27;4;17.254;362.334;2/15/2019;12:04;Credit card;345.08;4.761905;17.254;5.7
686-54-5073;A;Naypyitaw;Member;Female;Sports and travel;60.87;4;12.174;255.654;1/18/2019;17:03;Ewallet;243.48;4.761905;12.174;5.1
572-21-6301;A;Yangon;Member;Female;Health and beauty;99.25;7;34.7375;729.4875;2/13/2019;11:43;Credit card;694.75;4.761905;34.7375;9.4
322-40-5473;A;Mandalay;Normal;Male;Home and lifestyle;46.22;4;9.244;194.124;3/8/2019;11:25;Ewallet;184.88;4.761905;9.244;4.0
736-62-6723;A;Naypyitaw;Member;Female;Health and beauty;72.78;5;18.195;382.09499999999997;1/21/2019;16:18;Ewallet;363.9;4.761905;18.195;5.6
747-43-2765;A;Naypyitaw;Member;Male;Food and beverages;60.95;10;30.475;639.975;1/19/2019;16:30;Credit card;609.5;4.761905;30.475;8.6
631-53-5077;B;Yangon;Member;Male;Home and lifestyle;15.69;9;7.0605;148.2705;2/9/2019;14:53;Credit card;141.21;4.761905;7.0605;8.0
180-81-2818;A;Yangon;Normal;Male;Sports and travel;80.05;6;24.015;504.31499999999994;1/14/2019;13:37;Ewallet;480.29999999999995;4.761905;24.015;9.4
773-66-3107;A;Mandalay;Normal;Female;Health and beauty;98.09;9;44.1405;926.9505;1/5/2019;13:34;Ewallet;882.8100000000001;4.761905;44.1405;4.3
006-85-7755;A;Yangon;Member;Male;Electronic accessories;71.38;1;3.569;74.949;3/15/2019;10:57;Ewallet;71.38;4.761905;3.569;8.7
048-63-1534;C;Mandalay;Normal;Female;Sports and travel;32.32;5;8.08;169.68;3/22/2019;14:05;Cash;161.6;4.761905;8.08;7.4
046-18-5163;C;Naypyitaw;Normal;Male;Electronic accessories;45.38;1;2.269;47.649;3/3/2019;18:10;Cash;45.38;4.761905;2.269;6.2
405-21-8307;C;Naypyitaw;Member;Female;Home and lifestyle;51.47;8;20.588;432.348;2/26/2019;10:36;Cash;411.76;4.761905;20.588;9.5
413-77-6872;B;Naypyitaw;Normal;Female;Electronic accessories;65.23;5;16.3075;342.45750000000004;3/22/2019;20:37;Credit card;326.15000000000003;4.761905;16.3075;5.9
081-01-8634;A;Mandalay;Normal;Male;Food and beverages;79.54;4;15.908;334.06800000000004;3/27/2019;18:08;Ewallet;318.16;4.761905;15.908;4.0
005-87-8035;B;Naypyitaw;Member;Female;Home and lifestyle;76.99;1;3.8495;80.8395;2/27/2019;11:51;Cash;76.99;4.761905;3.8495;7.1
482-75-3074;A;Naypyitaw;Member;Female;Electronic accessories;98.66;10;49.33;1035.9299999999998;1/31/2019;11:58;Cash;986.5999999999999;4.761905;49.33;6.7
385-88-7183;B;Yangon;Normal;Female;Health and beauty;70.21;6;21.063;442.323;1/5/2019;19:26;Credit card;421.26;4.761905;21.063;5.7
424-57-5400;B;Yangon;Normal;Female;Home and lifestyle;65.31;10;32.655;685.755;3/10/2019;12:45;Cash;653.1;4.761905;32.655;8.5
001-53-1780;C;Mandalay;Member;Male;Sports and travel;42.82;6;12.846;269.766;3/13/2019;16:43;Credit card;256.92;4.761905;12.846;4.0
744-16-2134;A;Mandalay;Normal;Female;Electronic accessories;97.5;3;14.625;307.125;1/22/2019;19:48;Credit card;292.5;4.761905;14.625;6.5
105-16-4211;C;Naypyitaw;Normal;Male;Fashion accessories;33.21;6;9.963;209.22299999999998;3/12/2019;10:50;Cash;199.26;4.761905;9.963;5.0
514-48-4365;B;Yangon;Normal;Male;Sports and travel;56.56;6;16.968;356.32800000000003;1/28/2019;19:57;Cash;339.36;4.761905;16.968;8.2
001-30-0406;C;Naypyitaw;Normal;Female;Fashion accessories;74.29;4;14.858;312.01800000000003;3/10/2019;19:07;Ewallet;297.16;4.761905;14.858;6.8
464-57-3683;A;Mandalay;Member;Male;Food and beverages;26.02;3;3.903;81.96300000000001;2/25/2019;11:56;Ewallet;78.06;4.761905;3.903;6.0
211-10-4443;A;Mandalay;Normal;Male;Home and lifestyle;38.47;1;1.9235;40.393499999999996;3/14/2019;17:16;Credit card;38.47;4.761905;1.9235;4.1
410-30-1363;C;Mandalay;Member;Female;Home and lifestyle;73.47;5;18.3675;385.71750000000003;2/4/2019;13:34;Cash;367.35;4.761905;18.3675;4.9
250-74-3355;B;Mandalay;Member;Male;Health and beauty;75.66;1;3.783;79.443;3/16/2019;18:20;Cash;75.66;4.761905;3.783;9.3
356-63-2188;C;Mandalay;Member;Male;Fashion accessories;65.91;6;19.773;415.233;2/22/2019;11:26;Cash;395.46;4.761905;19.773;6.2
730-04-0664;A;Mandalay;Normal;Female;Food and beverages;13.79;5;3.4475;72.3975;2/17/2019;15:28;Credit card;68.94999999999999;4.761905;3.4475;7.4
606-75-3336;B;Yangon;Member;Male;Electronic accessories;98.97;4;19.794;415.674;3/19/2019;12:46;Ewallet;395.88;4.761905;19.794;7.0
128-03-3146;A;Naypyitaw;Normal;Male;Health and beauty;95.58;3;14.337;301.077;1/12/2019;10:39;Credit card;286.74;4.761905;14.337;6.1
687-84-1504;B;Mandalay;Normal;Male;Home and lifestyle;84.05;7;29.4175;617.7675;3/4/2019;18:33;Ewallet;588.35;4.761905;29.4175;8.0
801-77-3863;B;Yangon;Normal;Male;Electronic accessories;18.93;2;1.893;39.753;1/5/2019;10:29;Ewallet;37.86;4.761905;1.893;6.7
647-72-4746;C;Naypyitaw;Normal;Female;Electronic accessories;33.47;6;10.041;210.861;1/1/2019;10:43;Ewallet;200.82;4.761905;10.041;6.4
126-52-6443;A;Naypyitaw;Member;Female;Food and beverages;98.7;7;34.545;725.4449999999999;1/31/2019;20:06;Cash;690.9;4.761905;34.545;8.6
367-75-7443;B;Mandalay;Normal;Male;Home and lifestyle;44.02;2;4.402;92.44200000000001;2/24/2019;11:25;Cash;88.04;4.761905;4.402;8.1
855-18-2262;A;Naypyitaw;Member;Male;Health and beauty;55.67;4;11.134;233.81400000000002;1/25/2019;18:15;Credit card;222.68;4.761905;11.134;8.7
525-54-7627;B;Naypyitaw;Member;Male;Health and beauty;55.73;4;11.146;234.06599999999997;1/9/2019;11:26;Cash;222.92;4.761905;11.146;5.4
830-55-4138;C;Naypyitaw;Normal;Female;Electronic accessories;87.91;8;35.164;738.444;1/26/2019;10:40;Cash;703.28;4.761905;35.164;6.6
271-00-6131;C;Yangon;Member;Female;Fashion accessories;65.94;10;32.97;692.37;3/13/2019;11:26;Cash;659.4;4.761905;32.97;7.7
051-63-5286;B;Mandalay;Normal;Male;Fashion accessories;54.67;6;16.401;344.421;3/5/2019;14:13;Ewallet;328.02;4.761905;16.401;5.8
631-48-0658;C;Mandalay;Member;Female;Food and beverages;25.25;3;3.7875;79.5375;1/20/2019;20:30;Ewallet;75.75;4.761905;3.7875;7.7
440-51-4026;A;Yangon;Member;Male;Electronic accessories;87.67;3;13.1505;276.1605;1/20/2019;20:46;Cash;263.01;4.761905;13.1505;8.7
031-18-8302;A;Mandalay;Member;Male;Sports and travel;35.68;9;16.056;337.176;3/17/2019;11:25;Cash;321.12;4.761905;16.056;8.8
122-13-0132;B;Mandalay;Normal;Female;Health and beauty;68.54;8;27.416;575.7360000000001;1/27/2019;14:43;Ewallet;548.32;4.761905;27.416;9.9
000-62-5443;B;Yangon;Normal;Female;Home and lifestyle;62.48;1;3.124;65.604;1/26/2019;11:52;Ewallet;62.48;4.761905;3.124;9.8
413-24-0047;C;Naypyitaw;Member;Male;Home and lifestyle;33.64;6;10.092;211.93200000000002;3/23/2019;16:58;Cash;201.84;4.761905;10.092;9.7
774-23-2121;B;Naypyitaw;Member;Female;Health and beauty;78.38;1;3.919;82.29899999999999;1/7/2019;19:44;Ewallet;78.38;4.761905;3.919;4.4
513-80-1888;A;Yangon;Member;Male;Home and lifestyle;33.26;4;6.652;139.69199999999998;1/12/2019;12:45;Cash;133.04;4.761905;6.652;9.3
701-16-1533;A;Mandalay;Normal;Female;Fashion accessories;13.85;2;1.385;29.085;1/27/2019;14:30;Credit card;27.7;4.761905;1.385;8.4
507-70-8454;A;Mandalay;Normal;Female;Food and beverages;11.28;2;1.128;23.688;3/5/2019;15:06;Cash;22.56;4.761905;1.128;9.8
560-22-4747;A;Yangon;Normal;Female;Fashion accessories;93.39;4;18.678;392.238;1/28/2019;19:09;Ewallet;373.56;4.761905;18.678;4.2
710-05-8363;C;Mandalay;Normal;Male;Health and beauty;52.26;3;7.839;164.619;1/30/2019;10:31;Ewallet;156.78;4.761905;7.839;7.3
718-16-1485;A;Naypyitaw;Normal;Female;Home and lifestyle;89.21;3;13.3815;281.0115;3/3/2019;12:28;Credit card;267.63;4.761905;13.3815;4.6
465-61-2654;C;Naypyitaw;Member;Male;Health and beauty;14.96;2;1.496;31.416;1/23/2019;18:14;Credit card;29.92;4.761905;1.496;6.3
381-33-6848;B;Naypyitaw;Normal;Female;Sports and travel;23.82;10;11.91;250.10999999999999;3/8/2019;10:17;Ewallet;238.2;4.761905;11.91;9.8
270-02-5400;C;Mandalay;Normal;Female;Sports and travel;26.02;5;6.505;136.605;2/5/2019;12:45;Ewallet;130.1;4.761905;6.505;5.1
573-04-7075;C;Yangon;Member;Female;Food and beverages;19.15;1;0.9575;20.107499999999998;2/1/2019;15:26;Cash;19.15;4.761905;0.9575;9.8
258-31-7836;B;Mandalay;Member;Male;Health and beauty;71.86;5;17.965;377.265;2/21/2019;12:58;Credit card;359.3;4.761905;17.965;8.6
717-87-3080;B;Yangon;Normal;Male;Food and beverages;72.5;8;29.0;609.0;1/2/2019;18:59;Cash;580.0;4.761905;29.0;9.2
377-02-3532;B;Yangon;Normal;Male;Home and lifestyle;74.71;4;14.942;313.782;2/19/2019;18:14;Credit card;298.84;4.761905;14.942;7.6
368-20-6408;B;Naypyitaw;Normal;Female;Health and beauty;49.01;6;14.703;308.763;3/28/2019;18:24;Ewallet;294.06;4.761905;14.703;8.5
351-56-2087;C;Mandalay;Normal;Male;Health and beauty;10.56;6;3.168;66.528;1/26/2019;20:01;Credit card;63.36;4.761905;3.168;8.1
662-80-0767;B;Naypyitaw;Member;Male;Home and lifestyle;72.78;5;18.195;382.09499999999997;2/2/2019;12:47;Cash;363.9;4.761905;18.195;8.3
553-76-5426;A;Mandalay;Normal;Male;Food and beverages;57.91;8;23.164;486.44399999999996;2/19/2019;12:52;Cash;463.28;4.761905;23.164;4.0
660-60-5585;A;Yangon;Normal;Female;Fashion accessories;87.67;7;30.6845;644.3745;3/11/2019;20:29;Cash;613.69;4.761905;30.6845;7.6
503-30-8188;A;Yangon;Member;Male;Fashion accessories;10.18;8;4.072;85.512;2/8/2019;14:33;Ewallet;81.44;4.761905;4.072;5.2
211-70-1878;A;Yangon;Normal;Female;Electronic accessories;75.91;1;3.7955;79.7055;2/9/2019;15:15;Ewallet;75.91;4.761905;3.7955;8.0
210-70-4224;B;Mandalay;Normal;Female;Health and beauty;17.77;8;7.108;149.268;2/2/2019;15:42;Credit card;142.16;4.761905;7.108;8.1
260-71-2506;A;Yangon;Normal;Male;Electronic accessories;34.84;10;17.42;365.82000000000005;1/13/2019;10:54;Cash;348.40000000000003;4.761905;17.42;6.0
302-48-0228;C;Mandalay;Member;Male;Sports and travel;15.34;2;1.534;32.214;2/15/2019;17:43;Cash;30.68;4.761905;1.534;7.2
023-15-4174;B;Mandalay;Member;Female;Home and lifestyle;91.41;10;45.705;959.805;3/10/2019;10:55;Ewallet;914.0999999999999;4.761905;45.705;8.4
232-63-2281;C;Naypyitaw;Normal;Female;Food and beverages;21.12;10;10.56;221.76000000000002;2/14/2019;11:55;Cash;211.20000000000002;4.761905;10.56;5.7
461-24-4174;B;Yangon;Member;Male;Fashion accessories;62.18;8;24.872;522.312;1/23/2019;18:00;Credit card;497.44;4.761905;24.872;7.4
302-81-6823;B;Yangon;Member;Female;Fashion accessories;40.61;4;8.122;170.562;2/3/2019;13:49;Ewallet;162.44;4.761905;8.122;6.4
822-57-4485;A;Yangon;Member;Male;Electronic accessories;85.39;7;29.8865;627.6165;1/10/2019;18:45;Credit card;597.73;4.761905;29.8865;7.6
521-85-1262;C;Naypyitaw;Normal;Female;Home and lifestyle;96.7;8;38.68;812.28;2/17/2019;18:58;Ewallet;773.6;4.761905;38.68;7.1
704-06-5548;A;Yangon;Member;Female;Fashion accessories;34.81;10;17.405;365.505;2/6/2019;15:01;Ewallet;348.1;4.761905;17.405;4.9
250-73-5012;C;Naypyitaw;Normal;Male;Fashion accessories;60.38;4;12.076;253.596;3/22/2019;20:40;Credit card;241.52;4.761905;12.076;7.2
222-26-2087;C;Mandalay;Normal;Male;Electronic accessories;43.0;9;19.35;406.35;3/12/2019;18:02;Cash;387.0;4.761905;19.35;9.3
580-05-5661;A;Yangon;Member;Male;Home and lifestyle;75.66;10;37.83;794.43;3/10/2019;19:44;Ewallet;756.5999999999999;4.761905;37.83;7.5
467-28-0058;C;Yangon;Normal;Female;Food and beverages;52.89;9;23.8005;499.8105;3/17/2019;13:14;Credit card;476.01;4.761905;23.8005;7.0
422-72-6856;B;Naypyitaw;Normal;Male;Food and beverages;80.48;9;36.216;760.5360000000001;3/27/2019;18:01;Cash;724.32;4.761905;36.216;5.1
011-17-1877;C;Naypyitaw;Normal;Female;Electronic accessories;54.28;3;8.142;170.982;1/1/2019;12:20;Credit card;162.84;4.761905;8.142;4.4
057-07-2885;C;Naypyitaw;Normal;Female;Fashion accessories;38.27;8;15.308;321.468;2/13/2019;11:57;Credit card;306.16;4.761905;15.308;4.2
625-57-3136;C;Naypyitaw;Normal;Male;Home and lifestyle;25.9;3;3.885;81.585;3/26/2019;19:48;Cash;77.69999999999999;4.761905;3.885;8.9
671-46-3525;A;Yangon;Member;Female;Home and lifestyle;18.28;8;7.312;153.55200000000002;3/1/2019;12:09;Cash;146.24;4.761905;7.312;9.8
